hp_diff,attack_diff,defense_diff,sp_atk_diff,sp_def_diff,speed_diff,speed_advantage,base_stat_total_diff,p1_type_advantage,p2_type_advantage,type_advantage_diff,p1_effective_power,p2_effective_power,effective_power_diff,effective_power_ratio,p1_best_move_multiplier,p2_best_move_multiplier,best_move_multiplier_diff,p1_ttk_estimate,p2_ttk_estimate,ttk_diff,label
-55,-26,0,-51,-35,-68,-1,-235,1.0,2.0,-1.0,61.88444444444444,246.0,-184.11555555555555,0.2515627822944896,2.0,2.0,0.0,2.9086469405343296,0.2845528455284553,-2.624094095005874,0
-6,-7,-1,13,10,26,1,35,1.0,1.0,0.0,185.408,56.777777777777786,128.6302222222222,3.2655029354207428,4.0,1.0,3.0,0.733517431826027,2.1839530332681014,1.4504356014420745,1
7,-5,-80,11,-44,70,1,-41,0.0,0.0,0.0,44.89904761904762,61.70491803278688,-16.805870413739257,0.7276413136986996,2.0,2.0,0.0,2.583573731545902,2.1068012752391074,-0.47677245630679455,1
-49,-10,-13,-36,-30,45,1,-93,0.5,2.0,-1.5,59.682352941176475,192.83076923076925,-133.14841628959277,0.30950637794610425,1.0,2.0,-1.0,3.7196924896510937,0.64305090154779,-3.076641588103304,0
35,25,20,43,20,-30,-1,113,0.5,0.5,0.0,68.0,31.333333333333336,36.666666666666664,2.1702127659574466,1.0,1.0,0.0,1.1764705882352942,4.787234042553191,3.6107634543178966,1
0,-30,-45,25,51,4,1,5,0.5,2.0,-1.5,57.31428571428572,132.72,-75.40571428571428,0.43184362352535954,1.0,2.0,-1.0,2.2681954137587237,0.9795057263411694,-1.2886896874175542,0
0,-25,-14,0,-34,30,1,-43,0.0,1.0,-1.0,11.56,68.66666666666667,-57.10666666666667,0.1683495145631068,0.5,1.0,-0.5,12.975778546712803,2.1844660194174756,-10.791312527295327,0
0,-10,25,40,-40,40,1,55,1.0,0.25,0.75,97.86666666666666,58.32,39.54666666666666,1.678097850937357,2.0,1.0,1.0,1.4305177111716623,2.400548696844993,0.9700309856733307,1
50,20,-10,-25,-30,15,1,20,1.0,1.0,0.0,76.33333333333333,73.39999999999999,2.933333333333337,1.0399636693914625,1.0,1.0,0.0,1.834061135371179,3.269754768392371,1.4356936330211918,1
-1,-72,-32,-25,-14,-56,-1,-200,0.5,2.0,-1.5,60.32,158.74285714285716,-98.42285714285717,0.3799856011519078,2.0,2.0,0.0,2.519893899204244,0.944924406047516,-1.5749694931567282,0
-5,13,-20,12,-20,43,1,23,0.5,0.5,0.0,105.0,77.92,27.08,1.3475359342915811,2.0,2.0,0.0,1.1428571428571428,1.4117043121149897,0.2688471692578469,1
19,-54,-57,16,-27,-37,-1,-140,1.0,1.0,0.0,40.488,156.48837209302326,-116.00037209302326,0.2587284886312974,1.0,1.0,0.0,3.2108278996245803,1.0735621934908604,-2.1372657061337197,0
19,30,28,40,38,20,1,175,2.0,1.0,1.0,320.28571428571433,78.8,241.48571428571432,4.064539521392314,2.0,2.0,0.0,0.3746654772524531,2.00507614213198,1.6304106648795267,1
-40,-60,-25,-30,-25,35,1,-145,1.0,1.0,0.0,49.199999999999996,170.4,-121.20000000000002,0.28873239436619713,1.0,2.0,-1.0,3.8617886178861793,0.6455399061032864,-3.216248711782893,0
0,0,100,5,-20,-55,-1,30,1.0,0.5,0.5,302.4,17.633333333333333,284.76666666666665,17.149338374291116,4.0,0.5,3.5,0.462962962962963,7.939508506616257,7.476545543653295,1
-62,-66,56,-56,56,-37,-1,-109,1.0,1.0,0.0,23.416,41.29007633587786,-17.874076335877863,0.567109632094657,1.0,1.0,0.0,8.96822685343355,2.082824921427251,-6.885401932006298,0
35,16,32,1,32,-16,-1,100,2.0,2.0,0.0,137.59384615384616,84.95327102803739,52.640575125808766,1.6196415333841074,2.0,2.0,0.0,0.7413122232657989,2.0246424642464245,1.2833302409806255,1
-20,-48,118,-53,88,-170,-1,-85,1.0,1.0,0.0,57.912000000000006,41.26086956521739,16.651130434782615,1.4035574288724975,1.0,1.0,0.0,2.7628125431689456,2.9083245521601686,0.14551200899122296,0
-70,15,-40,-90,-40,40,1,-185,0.5,2.0,-1.5,39.54666666666667,299.3333333333333,-259.78666666666663,0.13211581291759467,1.0,2.0,-1.0,5.563047875927174,0.267260579064588,-5.295787296862587,0
21,47,53,87,53,37,1,298,1.0,0.0,1.0,132.50943396226415,8.139622641509433,124.36981132075472,16.279554937413074,1.0,0.5,0.5,1.056528549053111,22.359758924432082,21.30323037537897,1
-5,45,-10,15,-10,-5,-1,30,0.0,1.0,-1.0,24.885714285714286,73.39999999999999,-48.514285714285705,0.33904242896068515,0.5,1.0,-0.5,5.625717566016073,1.7711171662125342,-3.8546003998035387,0
10,-15,20,5,15,-10,-1,25,2.0,1.0,1.0,156.85714285714286,71.64,85.21714285714286,2.189519023689878,2.0,1.0,1.0,0.5100182149362477,1.3958682300390843,0.8858500151028367,1
33,40,46,-35,-4,35,1,115,1.0,1.0,0.0,249.40000000000003,76.57377049180329,172.82622950819675,3.2569899379147933,1.0,1.0,0.0,0.36086607858861264,2.037251123956326,1.6763850453677134,1
-15,-15,10,10,15,-15,-1,-10,1.0,1.0,0.0,126.20000000000002,97.86666666666666,28.333333333333357,1.2895095367847413,1.0,2.0,-1.0,0.8716323296354991,0.8174386920980927,-0.05419363753740636,0
70,-35,-15,0,-50,10,1,-20,1.0,1.0,0.0,29.789473684210524,75.6,-45.810526315789474,0.3940406571985519,1.0,1.0,0.0,6.37809187279152,4.365079365079366,-2.013012507712155,0
10,35,21,-15,21,20,1,92,1.0,1.0,0.0,120.33333333333334,55.0,65.33333333333334,2.187878787878788,1.0,1.0,0.0,1.080332409972299,2.727272727272727,1.646940317300428,1
-74,-35,-43,10,7,80,1,-55,0.5,1.0,-0.5,54.33333333333333,116.72307692307692,-62.38974358974359,0.46548921400641446,1.0,1.0,0.0,5.668711656441718,1.3707657835771716,-4.297945872864546,0
55,23,20,-12,15,-53,-1,48,1.0,1.0,0.0,91.0,71.28800000000001,19.71199999999999,1.2765121759622935,1.0,1.0,0.0,1.5384615384615385,3.5069015823139935,1.968440043852455,1
25,52,55,25,15,3,1,175,2.0,1.0,1.0,164.39999999999998,31.16,133.23999999999998,5.27599486521181,2.0,1.0,1.0,0.5474452554744527,4.492939666238768,3.945494410764315,1
8,-21,-27,59,45,80,1,144,0.5,2.0,-1.5,97.92,148.15384615384613,-50.23384615384613,0.6609345794392525,1.0,2.0,-1.0,1.4297385620915033,1.0529595015576325,-0.3767790605338708,1
2,-10,15,70,50,20,1,147,1.0,1.0,0.0,179.0,85.13333333333334,93.86666666666666,2.1025841816758026,1.0,1.0,0.0,0.5363128491620112,1.1746280344557556,0.6383151852937444,1
-56,-43,-52,-35,-45,-30,-1,-261,1.0,1.0,0.0,36.34736842105263,119.65116279069767,-83.30379436964503,0.30377781187663033,1.0,1.0,0.0,5.227338546191718,0.6518950437317784,-4.575443502459939,0
-29,5,-59,-65,-29,21,1,-156,2.0,0.5,1.5,104.8,127.23529411764704,-22.435294117647047,0.8236708275543227,4.0,1.0,3.0,2.0229007633587788,1.2103559870550162,-0.8125447763037625,0
90,105,75,-75,10,-55,-1,150,1.0,1.0,0.0,249.40000000000003,109.6,139.80000000000004,2.2755474452554747,1.0,2.0,-1.0,0.3207698476343223,2.372262773722628,2.0514929260883057,1
11,-2,13,-58,-33,-61,-1,-130,1.0,0.5,0.5,50.27428571428572,100.93548387096774,-50.661198156682026,0.49808336757521804,1.0,1.0,0.0,2.5858149579449874,1.5059124320869286,-1.0799025258580588,0
-15,-15,-20,-15,-20,-25,-1,-110,0.5,0.5,0.0,43.65333333333333,77.68,-34.02666666666668,0.561963611397185,1.0,1.0,0.0,2.9780085522296886,1.2873326467559216,-1.690675905473767,0
25,75,-7,5,13,69,1,180,4.0,0.5,3.5,167.62105263157895,46.370370370370374,121.25068226120857,3.6148310072305363,4.0,2.0,2.0,0.7755589047977896,3.8817891373801916,3.1062302325824023,1
-8,7,12,-35,-10,-21,-1,-55,1.0,1.0,0.0,58.733333333333334,88.80000000000001,-30.066666666666677,0.6614114114114114,1.0,1.0,0.0,2.996594778660613,1.8018018018018016,-1.1947929768588113,0
-47,-60,-85,45,-35,2,1,-180,1.0,1.0,0.0,64.60000000000001,284.59999999999997,-219.99999999999994,0.22698524244553767,1.0,1.0,0.0,2.229102167182662,0.17568517217146876,-2.0534169950111933,0
14,16,18,41,31,-10,-1,110,1.0,0.5,0.5,86.72571428571428,22.5,64.22571428571428,3.85447619047619,1.0,0.5,0.5,1.6142847730117944,7.466666666666667,5.852381893654872,1
-69,-75,0,-10,-30,-40,-1,-224,0.5,0.5,0.0,29.400000000000002,97.86666666666666,-68.46666666666665,0.30040871934604907,1.0,2.0,-1.0,6.802721088435374,0.6335149863760219,-6.169206102059352,0
10,17,17,88,88,50,1,270,1.0,1.0,0.0,229.28,44.14285714285714,185.13714285714286,5.194045307443366,2.0,1.0,1.0,0.78506629448709,4.53074433656958,3.74567804208249,1
83,35,76,25,36,0,0,255,1.0,1.0,0.0,193.07999999999998,31.75247524752475,161.32752475247523,6.0807857811038355,1.0,1.0,0.0,0.10358400662937643,5.857811038353602,5.754227031724225,1
-25,-77,-27,-79,-29,-55,-1,-292,1.0,1.0,0.0,39.205714285714286,163.97560975609755,-124.76989547038326,0.2390947918658762,1.0,1.0,0.0,3.825972890249235,0.6098467945857504,-3.2161260956634843,0
43,95,39,65,24,110,1,376,1.0,2.0,-1.0,118.90243902439025,39.0,79.90243902439025,3.048780487804878,1.0,2.0,-1.0,0.6223589743589744,4.102564102564102,3.480205128205128,1
-70,-100,-80,-100,-80,-100,-1,-530,1.0,1.0,0.0,11.799999999999999,161.39999999999998,-149.59999999999997,0.07311028500619579,1.0,1.0,0.0,20.33898305084746,0.6195786864931847,-19.719404364354276,0
-23,-43,12,-45,-13,-70,-1,-182,2.0,0.0,2.0,101.54285714285714,116.64,-15.097142857142856,0.8705663335292965,2.0,2.0,0.0,1.4772087788407429,0.8916323731138546,-0.5855764057268883,0
-18,-32,-20,23,-10,42,1,-15,1.0,1.0,0.0,63.42666666666667,111.60000000000001,-48.17333333333334,0.5683393070489845,1.0,2.0,-1.0,2.837923060752575,1.2903225806451613,-1.5476004801074137,0
-3,73,20,-3,35,62,1,184,1.0,0.5,0.5,113.0,18.131999999999998,94.868,6.232075887932937,1.0,0.5,0.5,1.3805309734513274,8.27266710787558,6.892136134424254,1
25,70,70,-25,30,0,0,170,1.0,1.0,0.0,231.8,223.20000000000002,8.599999999999994,1.0385304659498207,1.0,4.0,-3.0,0.3882657463330457,0.6272401433691756,0.23897439703612983,1
-2,-71,-35,66,-10,32,1,-20,0.5,0.25,0.25,86.72571428571428,243.60000000000002,-156.87428571428575,0.3560168895144264,1.0,2.0,-1.0,1.6142847730117944,0.5582922824302134,-1.055992490581581,0
5,-17,-42,-25,3,16,1,-60,2.0,0.5,1.5,66.34285714285714,50.01369863013699,16.32915851272015,1.3264937199201783,2.0,1.0,1.0,1.8087855297157622,2.5992878663379893,0.790502336622227,1
-12,44,8,60,15,40,1,155,0.5,2.0,-1.5,47.056000000000004,38.49230769230769,8.563692307692314,1.2224780175859313,1.0,2.0,-1.0,2.9751785107106423,3.0135891286970424,0.03841061798640011,1
-22,60,-20,0,30,20,1,68,1.0,1.0,0.0,161.2941176470588,55.800000000000004,105.4941176470588,2.8905755850727384,2.0,1.0,1.0,1.1159737417943107,2.4372759856630823,1.3213022438687716,1
19,70,-5,20,-30,36,1,110,1.0,1.0,0.0,72.4736842105263,175.2,-102.72631578947369,0.41366258111030996,1.0,4.0,-3.0,1.9317356572258537,1.0159817351598175,-0.9157539220660362,0
15,32,20,-14,20,45,1,118,1.0,1.0,0.0,108.60000000000001,54.84,53.760000000000005,1.9803063457330417,1.0,1.0,0.0,0.736648250460405,2.0058351568198396,1.2691869063594345,1
-40,-50,-55,-20,-20,-35,-1,-220,1.0,1.0,0.0,22.200000000000003,89.4,-67.2,0.2483221476510067,1.0,1.0,0.0,6.306306306306306,0.6711409395973154,-5.635165366708991,0
10,-3,35,27,25,76,1,170,2.0,0.5,1.5,168.624,50.93333333333333,117.69066666666666,3.3106806282722516,2.0,2.0,0.0,0.5930353923522156,2.356020942408377,1.7629855500561615,1
-95,-15,1,-40,-9,-30,-1,-188,1.0,1.0,0.0,69.18518518518518,96.86666666666667,-27.681481481481498,0.7142310927582778,2.0,1.0,1.0,4.336188436830835,1.1355815554026152,-3.2006068814282203,0
-10,-15,-25,-45,-30,35,1,-90,1.0,1.0,0.0,41.54666666666667,102.73333333333332,-61.18666666666665,0.4044127190136276,2.0,1.0,1.0,2.8883183568677793,0.973393900064893,-1.9149244568028863,0
5,50,-10,-40,-10,-5,-1,-10,2.0,1.0,1.0,158.53333333333333,55.800000000000004,102.73333333333332,2.8410991636798086,2.0,1.0,1.0,1.0723296888141296,3.225806451612903,2.1534767627987734,1
5,-7,-62,33,-12,56,1,13,2.0,1.0,1.0,143.98399999999998,91.0,52.98399999999998,1.582241758241758,2.0,1.0,1.0,0.9723302589176577,1.6483516483516483,0.6760213894339906,1
-12,-44,-12,15,6,31,1,-16,0.0,2.0,-2.0,40.95466666666667,94.65185185185186,-53.69718518518519,0.43268743152293004,1.0,2.0,-1.0,4.199765594478448,1.5636249804351228,-2.6361406140433252,0
60,69,38,24,31,-2,-1,220,1.0,1.0,0.0,166.68,36.46478873239437,130.21521126760564,4.57098493626883,1.0,1.0,0.0,0.41996640268778496,5.210505986867516,4.790539584179731,1
-55,-65,-60,-3,-20,-27,-1,-230,1.0,1.0,0.0,55.800000000000004,174.60000000000002,-118.80000000000001,0.31958762886597936,1.0,1.0,0.0,3.584229390681003,0.5154639175257731,-3.06876547315523,0
-40,-40,-55,-45,-45,5,1,-220,1.0,1.0,0.0,30.789473684210527,103.32,-72.53052631578947,0.29800110031175503,1.0,1.0,0.0,4.871794871794871,0.6775067750677507,-4.194288096727121,0
-45,-40,-5,26,-5,-25,-1,-94,1.0,1.0,0.0,45.24,78.42857142857143,-33.18857142857143,0.5768306010928962,1.0,1.0,0.0,4.862953138815207,1.657559198542805,-3.205393940272402,0
-16,35,-35,85,10,11,1,90,1.0,1.0,0.0,97.28571428571429,63.34285714285714,33.94285714285715,1.5358592692828148,1.0,1.0,0.0,1.9530102790014683,2.494361750112765,0.5413514711112966,1
-50,-10,20,-30,-55,-35,-1,-160,1.0,1.0,0.0,48.75999999999999,108.60000000000001,-59.84000000000002,0.4489871086556168,1.0,1.0,0.0,3.6915504511895003,0.736648250460405,-2.9549022007290953,0
-10,10,30,-55,10,-15,-1,-30,0.25,4.0,-3.75,67.37142857142857,302.4,-235.0285714285714,0.2227891156462585,1.0,4.0,-3.0,2.3748939779474134,0.462962962962963,-1.9119310149844504,0
17,7,22,37,38,-1,-1,120,1.0,1.0,0.0,125.49600000000001,42.174193548387095,83.32180645161291,2.9756585589720057,1.0,1.0,0.0,0.5259131765155861,2.3711182499617562,1.84520507344617,1
-70,-55,-10,5,-20,-20,-1,-170,1.0,1.0,0.0,84.6,111.51111111111112,-26.911111111111126,0.7586687923475487,1.0,1.0,0.0,2.4822695035460995,0.6277401355121562,-1.8545293680339432,0
44,26,34,-44,39,2,1,101,1.0,1.0,0.0,74.28,92.88888888888889,-18.608888888888885,0.799665071770335,1.0,2.0,-1.0,1.7501346257404415,2.34688995215311,0.5967553264126686,1
29,15,-80,25,-70,61,1,-20,1.0,2.0,-1.0,47.0,156.85714285714286,-109.85714285714286,0.2996357012750455,1.0,2.0,-1.0,2.127659574468085,1.0072859744990892,-1.1203735999689959,0
23,33,20,30,20,75,1,201,1.0,1.0,0.0,114.46666666666667,63.56923076923077,50.8974358974359,1.8006615037108744,1.0,2.0,-1.0,0.8211997670355271,2.202323330106486,1.3811235630709588,1
5,19,16,41,4,-30,-1,55,1.0,1.0,0.0,210.0,61.08,148.92000000000002,3.43811394891945,2.0,1.0,1.0,0.5238095238095238,1.9646365422396856,1.440827018430162,1
-30,-35,-105,-10,-15,-30,-1,-225,2.0,0.5,1.5,102.0,76.8,25.200000000000003,1.328125,2.0,1.0,1.0,1.3725490196078431,1.0416666666666667,-0.3308823529411764,0
-40,-30,-30,-30,-40,5,1,-165,2.0,0.5,1.5,62.86153846153846,121.68,-58.81846153846155,0.516613563950842,2.0,1.0,1.0,1.5907978463044543,0.16436554898093358,-1.4264322973235206,0
13,34,-12,5,-5,70,1,105,1.0,1.0,0.0,63.34285714285714,30.310344827586206,33.032512315270935,2.0898098488542174,1.0,1.0,0.0,1.4208389715832206,3.82707622298066,2.4062372513974397,1
0,-40,-30,5,-10,-25,-1,-100,0.5,0.5,0.0,25.259999999999998,101.05714285714285,-75.79714285714286,0.2499575911789652,0.5,1.0,-0.5,5.542359461599367,1.3853548204693245,-4.157004641130042,0
-110,-25,-75,0,-30,20,1,-220,2.0,0.5,1.5,77.80799999999999,119.16,-41.352000000000004,0.6529707955689829,2.0,1.0,1.0,3.9841661525807117,0.7552870090634441,-3.2288791435172675,0
-30,-15,-90,-15,-90,-20,-1,-260,0.0,0.5,-0.5,24.119999999999997,46.0,-21.880000000000003,0.5243478260869565,1.0,1.0,0.0,6.6334991708126045,2.1739130434782608,-4.459586127334344,0
-27,16,25,-2,2,4,1,18,1.0,1.0,0.0,82.19999999999999,57.42461538461539,24.775384615384596,1.4314418903713226,1.0,1.0,0.0,1.8734793187347933,1.7414134919359157,-0.13206582679887768,0
-37,37,-13,-16,-11,30,1,-10,1.0,1.0,0.0,86.17808219178082,71.64,14.538082191780816,1.2029324705720381,1.0,1.0,0.0,2.5528532824670167,2.037967615857063,-0.5148856666099535,1
-21,-67,-32,30,-25,48,1,-67,1.0,1.0,0.0,95.14285714285714,161.8857142857143,-66.74285714285716,0.5877162019061065,2.0,2.0,0.0,2.039039039039039,0.9389339922343805,-1.1001050468046585,0
35,5,5,-5,5,-5,-1,40,2.0,0.5,1.5,187.02857142857144,118.4,68.62857142857143,1.5796332046332047,2.0,2.0,0.0,0.37427436602505343,1.1824324324324325,0.8081580664073791,1
15,4,85,10,-15,-32,-1,67,1.0,0.5,0.5,77.8,17.0,60.8,4.576470588235294,1.0,0.5,0.5,1.4138817480719794,8.235294117647058,6.821412369575079,1
-20,-45,-15,21,4,-22,-1,-77,1.0,0.0,1.0,54.096000000000004,36.54814814814815,17.547851851851853,1.480129712201054,1.0,1.0,0.0,2.2182786157941434,2.1888933927847587,-0.02938522300938473,0
-25,13,-16,33,-16,5,1,-6,0.5,2.0,-1.5,46.954216867469874,121.05671641791045,-74.10249955044057,0.38786957268339517,1.0,2.0,-1.0,4.2594683362414045,1.2390886225773043,-3.0203797136641004,0
15,24,20,-68,-85,-62,-1,-156,1.0,1.0,0.0,39.36615384615385,153.85714285714286,-114.49098901098901,0.2558617241625598,1.0,1.0,0.0,2.03220259496639,0.7149489322191271,-1.317253662747263,0
-32,-49,-84,-34,-24,-6,-1,-229,2.0,0.5,1.5,69.89243697478992,142.78857142857143,-72.89613445378151,0.48948201018841986,2.0,2.0,0.0,2.3464627518876546,0.7003361613574516,-1.6461265905302032,0
3,-17,-7,-2,-7,2,1,-28,1.0,1.0,0.0,47.93617021276596,89.592,-41.65582978723404,0.5350496719881904,1.0,1.0,0.0,1.9609409675987572,1.11617108670417,-0.8447698808945872,0
24,-31,20,-66,-33,-64,-1,-150,1.0,1.0,0.0,50.69387755102041,109.41230769230768,-58.71843014128727,0.4633288395084686,2.0,1.0,1.0,4.971014492753623,2.741921876318232,-2.2290926164353912,0
12,5,37,-25,-35,-23,-1,-29,1.0,1.0,0.0,85.5,217.20000000000002,-131.70000000000002,0.39364640883977897,1.0,2.0,-1.0,1.0058479532163742,0.5064456721915285,-0.49940228102484574,0
24,24,21,24,31,28,1,152,0.5,2.0,-1.5,92.32,61.25581395348837,31.064186046511622,1.5071222475322703,2.0,2.0,0.0,0.9748700173310226,2.2528473804100226,1.2779773630790001,1
-45,-96,-30,9,-35,5,1,-192,0.5,1.0,-0.5,78.31111111111112,101.81142857142858,-23.50031746031746,0.769178001035216,2.0,1.0,1.0,1.7877412031782065,0.49110400179603747,-1.296637201382169,0
10,25,55,15,15,-15,-1,105,2.0,0.5,1.5,117.81176470588235,13.757142857142856,104.0546218487395,8.563679677478468,2.0,0.5,1.5,0.8488116636708608,8.722741433021808,7.873929769350947,1
-55,-93,39,-43,-17,-51,-1,-220,1.0,0.5,0.5,31.070886075949367,253.6271186440678,-222.55623256811842,0.12250616669881133,1.0,4.0,-3.0,5.471359895706021,0.23656776263031276,-5.234792133075708,0
17,55,70,25,40,40,1,247,1.0,1.0,0.0,223.0,39.96,183.04,5.58058058058058,1.0,1.0,0.0,0.4304932735426009,3.253253253253253,2.822759979710652,1
4,14,-24,36,-36,16,1,10,1.0,1.0,0.0,52.5,69.88000000000001,-17.38000000000001,0.7512879221522609,1.0,1.0,0.0,2.4761904761904763,1.9748139668002287,-0.5013765093902476,1
-8,-12,-18,-3,-7,-2,-1,-50,1.0,1.0,0.0,62.66666666666667,66.36,-3.693333333333328,0.9443439823186659,2.0,1.0,1.0,2.1702127659574466,1.8083182640144666,-0.36189450194298,0
-26,0,-32,-45,-49,-33,-1,-185,1.0,0.25,0.75,138.0,81.2,56.8,1.6995073891625616,2.0,1.0,1.0,1.318840579710145,1.6009852216748768,0.28214464196473177,0
25,15,36,40,36,65,1,217,1.0,1.0,0.0,127.23529411764704,33.17142857142857,94.06386554621847,3.835689314485484,1.0,1.0,0.0,0.7073509015256589,4.220499569336779,3.51314866781112,1
1,27,-31,-31,-51,47,1,-38,1.0,1.0,0.0,48.57473684210526,88.01694915254238,-39.44221231043712,0.5518793517589466,1.0,1.0,0.0,2.882156633294327,1.613325630656653,-1.268831002637674,0
-3,36,-13,70,23,43,1,156,2.0,1.0,1.0,277.5428571428571,61.48615384615385,216.05670329670323,4.513908250584424,2.0,1.0,1.0,0.4900144121885939,2.1142971525796925,1.6242827403910987,1
-33,-40,-42,-65,-47,2,1,-225,1.0,1.0,0.0,25.23157894736842,158.0,-132.7684210526316,0.15969353764157226,1.0,2.0,-1.0,6.73758865248227,0.6582278481012658,-6.079360804381004,0
62,62,32,-12,-6,57,1,195,0.5,0.25,0.25,99.448,25.719101123595507,73.72889887640449,3.8666981214504146,1.0,0.5,0.5,1.5083259592953102,10.653560506771516,9.145234547476205,1
-21,-51,-59,14,6,-9,-1,-120,2.0,1.0,1.0,100.08,97.28571428571429,2.7942857142857065,1.0287224669603523,2.0,1.0,1.0,1.398880895283773,1.0073421439060204,-0.3915387513777526,0
12,25,-11,-55,-21,-84,-1,-134,2.0,0.5,1.5,146.79999999999998,52.683673469387756,94.11632653061223,2.786441991090451,2.0,0.5,1.5,0.8174386920980927,2.7332945961650204,1.9158559040669276,1
-15,-20,25,-70,-35,-95,-1,-210,2.0,0.5,1.5,126.68571428571428,64.57777777777778,62.1079365079365,1.9617540064890373,2.0,1.0,1.0,1.0261614794767704,1.548520302821748,0.5223588233449776,0
5,10,20,25,-30,-10,-1,20,1.0,2.0,-1.0,61.2,48.239999999999995,12.960000000000008,1.2686567164179106,2.0,2.0,0.0,1.3071895424836601,1.865671641791045,0.5584820993073849,1
-10,30,-10,-25,-70,-25,-1,-110,4.0,1.0,3.0,286.56,50.4,236.16,5.685714285714286,4.0,1.0,3.0,0.38386376326074817,1.7857142857142858,1.4018505224535376,1
-35,35,10,-75,0,-25,-1,-90,1.0,2.0,-1.0,55.873684210526314,111.45263157894736,-55.57894736842105,0.5013222516055913,2.0,2.0,0.0,5.011303692539563,1.8842085379675104,-3.1270951545720527,0
27,20,4,15,4,-15,-1,55,1.0,0.5,0.5,96.86666666666667,33.8265306122449,63.04013605442177,2.863629964806435,1.0,0.5,0.5,0.9291121816930488,4.257013574660633,3.3279013929675836,1
0,-28,-15,-26,-5,42,1,-32,2.0,0.5,1.5,114.768,75.22823529411765,39.53976470588235,1.5255973977230075,2.0,2.0,0.0,1.219852223616339,1.8610033779557111,0.6411511543393722,1
-25,-30,-22,-75,-45,-38,-1,-235,0.5,1.0,-0.5,36.149253731343286,135.0,-98.8507462686567,0.26777224986180215,1.0,1.0,0.0,4.149463253509496,0.7407407407407407,-3.4087225127687555,0
-10,-50,10,20,5,-35,-1,-60,1.0,0.5,0.5,55.800000000000004,49.019999999999996,6.780000000000008,1.138310893512852,1.0,0.5,0.5,2.3297491039426523,2.2439820481436152,-0.0857670557990371,0
-10,-40,-75,50,25,60,1,10,2.0,1.0,1.0,209.65714285714284,108.60000000000001,101.05714285714284,1.9305445935280188,2.0,1.0,1.0,0.6200599618424639,1.012891344383057,0.392831382540593,1
-15,-10,-10,-10,-47,-28,-1,-120,0.5,1.0,-0.5,23.1,70.88571428571427,-47.78571428571427,0.32587666263603393,0.5,1.0,-0.5,5.627705627705628,1.410721483272874,-4.216984144432754,0
18,60,20,18,19,75,1,210,2.0,0.5,1.5,228.93333333333334,32.31111111111112,196.6222222222222,7.085281980742777,2.0,1.0,1.0,0.3931275480489225,3.89958734525447,3.5064597972055473,1
14,10,-30,-25,-45,36,1,-40,1.0,0.5,0.5,50.242105263157896,62.8,-12.557894736842101,0.8000335232986926,1.0,1.0,0.0,2.826314686779803,2.7070063694267517,-0.11930831735305114,0
40,30,10,0,-10,55,1,125,0.25,2.0,-1.75,57.0,117.46666666666667,-60.46666666666667,0.48524404086265605,1.0,2.0,-1.0,2.1052631578947367,1.7026106696935301,-0.4026524882012066,0
45,20,29,45,9,-50,-1,98,2.0,1.0,1.0,149.31428571428572,46.55696202531645,102.75732368896927,3.2071312048473555,2.0,1.0,1.0,0.46880979716800614,3.436650353452964,2.967840556284958,1
